collected_at,hostname,os,agent_version,cpu_percent,memory_percent,logged_in_user,src_ip,dst_ip,src_port,dst_port,protocol,application_protocol,in_bytes,out_bytes,in_packets,out_packets,total_bytes,total_packets,flow_duration_ms,bytes_per_packet,packets_per_second,bytes_per_second,direction_byte_ratio,direction_packet_ratio,packet_asymmetry,byte_asymmetry,tcp_flags,client_tcp_flags,server_tcp_flags,min_ttl,max_ttl,min_ip_pkt_len,max_ip_pkt_len,longest_flow_pkt,shortest_flow_pkt,num_pkts_up_to_128_bytes,num_pkts_128_to_256_bytes,num_pkts_256_to_512_bytes,num_pkts_512_to_1024_bytes,num_pkts_1024_to_1514_bytes,retransmitted_in_bytes,retransmitted_in_pkts,retransmitted_out_bytes,retransmitted_out_pkts,duration_in,duration_out,src_to_dst_avg_throughput,dst_to_src_avg_throughput,src_to_dst_second_bytes,dst_to_src_second_bytes,tcp_win_max_in,tcp_win_max_out,dns_query_id,dns_query_type,dns_ttl_answer,ftp_command_ret_code,icmp_type,icmp_ipv4_type,simulated_attack_type,is_simulated_attack,data_source
2026-08-11T08:16:43+00:00,lnx-web02,Ubuntu 24.04,vcoda-collector-0.1.0-sim,27.9,55.2,j.perera,192.168.1.52,192.211.70.161,44915,8080,1,16,77420,111725,70,205,189145,275,9784.29,687.8,28.11,19331.49,0.693,0.3415,135,34305,24,24,16,64,91,80,1178,866,74,11,27,25,24,32,0,0,0,0,4826.64,3358.87,11418.81,7912.68,111725,77420,32135,45396,0,0,0,0,8,8,benign,False,SIMULATED
2026-08-11T02:51:09+00:00,lnx-dev-box,Debian 12,vcoda-collector-0.1.0-sim,20.7,23.3,admin,192.168.1.20,82.210.2.228,24078,993,17,13,183516,24178,246,154,207694,400,34236.57,519.24,11.68,6066.44,7.5902,1.5974,92,159338,16,16,18,113,68,86,595,1357,63,304,97,70,60,0,0,0,0,0,18845.21,11920.92,706.2,5360.23,24178,183516,47366,4808,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:07:38+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,51.7,61.5,j.perera,192.168.1.66,192.168.1.91,48287,993,1,3,55176,45008,44,194,100184,238,52290.93,420.94,4.55,1915.9,1.2259,0.2268,150,10168,16,16,16,67,36,67,759,624,56,4,53,58,14,25,0,0,0,0,34770.08,21639.31,860.72,1055.17,45008,55176,48750,15222,0,0,0,0,8,0,benign,False,SIMULATED
2026-08-11T17:11:45+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,63.6,68.5,a.silva,192.168.1.92,192.168.1.95,26360,1433,6,15,156,46177,3,757,46333,760,1029.16,60.96,738.47,45020.26,0.0034,0.004,754,46021,2,2,0,57,34,61,538,1436,48,501,108,45,101,10,177,2,127,2,372.36,474.0,44868.68,151.58,46177,156,27031,54528,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T02:56:41+00:00,lnx-web02,Ubuntu 24.04,vcoda-collector-0.1.0-sim,27.8,24.2,admin,192.168.1.63,115.32.214.115,19654,25,6,17,19116,1463,27,19,20579,46,11142.74,447.37,4.13,1846.85,13.0663,1.4211,8,17653,25,25,0,42,114,44,691,673,41,5,6,7,0,4,0,0,0,0,6910.18,5533.97,131.3,1715.56,1463,19116,7201,8059,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:32:46+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,29.6,34.3,admin,192.168.1.90,37.193.178.91,8538,80,6,14,59976,163251,56,291,223227,347,4091.64,643.31,84.81,54556.82,0.3674,0.1924,235,103275,24,24,0,84,113,56,1335,1223,65,307,83,20,55,0,0,0,0,0,1829.31,2210.01,39898.65,14658.17,163251,59976,9362,40800,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:00:16+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,21.4,27.0,a.silva,192.168.1.38,192.168.1.71,27575,443,17,19,168639,52288,201,43,220927,244,224.93,905.44,1084.77,982196.23,3.2252,4.6744,158,116351,16,16,0,55,62,70,744,1470,40,232,32,2,4,3,0,0,0,0,125.17,132.72,232461.75,749734.48,52288,168639,19570,19977,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T06:22:26+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,30.7,47.2,admin,192.168.1.37,192.168.1.81,13314,443,6,14,229424,16140,208,60,245564,268,5933.6,916.28,45.17,41385.36,14.2146,3.4667,148,213284,24,24,0,102,120,89,1233,1266,88,77,48,13,15,30,0,0,0,0,2782.9,2010.37,2720.1,38665.25,16140,229424,19282,36390,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:38:49+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,12.4,57.2,a.silva,192.168.1.10,192.168.1.26,45493,443,6,13,33642,216942,63,173,250584,236,39212.33,1061.8,6.02,6390.44,0.1551,0.3642,110,183300,24,24,18,69,72,73,892,1284,65,185,25,13,38,15,0,0,0,0,17397.48,17590.69,5532.49,857.94,216942,33642,46618,65089,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:08:54+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,27.3,61.2,www-data,192.168.1.68,192.168.1.77,43637,53,6,10,3905,89187,11,217,93092,228,37447.9,408.3,6.09,2485.91,0.0438,0.0507,206,85282,24,24,16,105,36,46,915,973,87,138,8,55,17,27,0,0,0,0,18812.63,18698.84,2381.63,104.28,89187,3905,64875,21018,36620,28,694,0,0,0,benign,False,SIMULATED
2026-08-11T09:10:03+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,32.2,57.7,a.silva,192.168.1.52,163.185.239.196,34590,123,6,13,15386,77778,14,149,93164,163,36001.53,571.56,4.53,2587.78,0.1978,0.094,135,62392,16,16,16,50,83,66,905,944,94,35,11,22,1,2,0,0,0,0,18141.16,12433.94,2160.41,427.37,77778,15386,56108,32346,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:48:07+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,49.7,37.7,www-data,192.168.1.61,192.168.1.57,53920,123,6,12,44162,25326,71,134,69488,205,25360.72,338.97,8.08,2739.99,1.7437,0.5299,63,18836,24,24,0,49,72,42,667,1291,48,34,25,4,8,23,0,0,0,0,17382.45,13859.71,998.63,1741.35,25326,44162,16413,25450,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:34:21+00:00,lnx-web02,Ubuntu 22.04,vcoda-collector-0.1.0-sim,25.4,50.2,a.silva,192.168.1.61,142.74.158.131,64684,25,17,14,65404,330336,197,248,395740,445,14870.64,889.3,29.92,26612.18,0.198,0.7944,51,264932,25,25,18,75,67,90,684,574,49,357,52,4,12,1,0,0,0,0,7205.21,5777.49,22213.98,4398.2,330336,65404,40792,39325,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T06:26:31+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,10.4,59.0,root,192.168.1.53,21.212.27.14,28266,53,6,10,24706,119040,22,120,143746,142,23494.85,1012.3,6.04,6118.19,0.2075,0.1833,98,94334,16,16,0,124,57,60,871,1390,70,102,31,32,19,15,0,0,0,0,16362.09,8285.94,5066.64,1051.55,119040,24706,8333,52375,20718,5,3367,0,0,0,benign,False,SIMULATED
2026-08-11T01:38:14+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,8.1,42.7,a.silva,192.168.1.116,70.40.245.38,33252,443,6,6,125840,39022,104,218,164862,322,41647.25,511.99,7.73,3958.53,3.2248,0.4771,114,86818,25,25,18,35,123,93,652,638,81,3,40,5,28,14,0,0,0,0,20636.05,22494.95,936.96,3021.57,39022,125840,46600,64562,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:55:44+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,28.4,8.9,www-data,192.168.1.105,104.59.85.135,39574,123,6,16,115425,105000,225,175,220425,400,15139.52,551.06,26.42,14559.58,1.0993,1.2857,50,10425,24,24,18,115,68,55,927,1061,60,184,15,58,47,26,0,0,0,0,10025.95,9875.83,6935.49,7624.09,105000,115425,57344,22551,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:19:01+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,61.6,36.8,svc_app,192.168.1.80,192.168.1.56,59841,3306,6,10,304,6048,4,126,6352,130,894.72,48.86,145.3,7099.42,0.0503,0.0317,122,5744,2,2,18,77,86,60,636,1139,95,68,13,4,19,13,180,1,125,1,342.02,466.47,6759.64,339.77,6048,304,8894,46314,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T06:59:36+00:00,lnx-web02,Ubuntu 22.04,vcoda-collector-0.1.0-sim,45.8,43.3,a.silva,192.168.1.44,192.168.1.117,24390,443,6,15,115000,80794,92,203,195794,295,27876.7,663.71,10.58,7023.57,1.4234,0.4532,111,34206,25,25,16,48,50,92,1019,775,48,37,67,71,19,7,0,0,0,0,9886.77,15343.57,2898.26,4125.31,80794,115000,64585,21594,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:59:03+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,42.7,71.3,admin,192.168.1.17,192.168.1.93,35823,80,6,19,96285,126503,245,263,222788,508,344.2,438.56,1475.88,647260.27,0.7611,0.9316,18,30218,24,24,0,52,75,78,630,711,65,9,50,96,44,27,0,0,0,0,233.61,176.82,367525.93,279734.35,126503,96285,61071,11183,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:55:24+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,33.1,65.0,www-data,192.168.1.23,117.157.42.44,45851,80,6,2,230078,51282,202,126,281360,328,1546.63,857.8,212.07,181918.49,4.4865,1.6032,76,178796,16,16,18,71,88,66,816,609,75,301,42,49,34,15,0,0,0,0,777.59,658.37,33157.32,148761.17,51282,230078,57243,56137,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:14:50+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,17.7,39.8,www-data,192.168.1.86,192.168.1.110,2208,443,17,9,51400,57954,50,78,109354,128,41086.02,854.33,3.12,2661.59,0.8869,0.641,28,6554,25,25,16,58,57,80,1485,1246,84,60,3,23,16,8,0,0,0,0,24041.43,16023.03,1410.55,1251.03,57954,51400,11309,48687,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:38:11+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,34.8,66.3,svc_app,192.168.1.14,192.168.1.71,40915,53,6,0,354354,265550,286,235,619904,521,36511.02,1189.83,14.27,16978.54,1.3344,1.217,51,88804,27,27,18,107,56,65,983,746,65,181,90,98,8,30,0,0,0,0,23637.23,21686.46,7273.15,9705.4,265550,354354,1303,63858,48180,5,3274,0,0,0,benign,False,SIMULATED
2026-08-11T06:04:04+00:00,lnx-web02,Ubuntu 24.04,vcoda-collector-0.1.0-sim,8.6,20.5,a.silva,192.168.1.12,192.168.1.49,17861,123,6,13,103664,62192,176,52,165856,228,932.29,727.44,244.56,177901.57,1.6668,3.3846,124,41472,24,24,18,38,63,55,1079,1033,92,210,44,11,1,25,0,0,0,0,297.08,499.24,66708.8,111192.77,62192,103664,61844,58363,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:33:39+00:00,lnx-monitoring,Ubuntu 22.04,vcoda-collector-0.1.0-sim,36.8,65.2,www-data,192.168.1.26,94.207.81.43,49543,80,6,18,246912,205040,192,220,451952,412,12794.13,1096.97,32.2,35324.95,1.2042,0.8727,28,41872,16,16,0,41,64,48,1499,688,58,112,2,1,34,11,0,0,0,0,5240.82,8916.91,16026.1,19298.85,205040,246912,6417,20821,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:12:21+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,27.3,42.1,admin,192.168.1.59,92.95.226.24,8955,80,6,19,146506,281120,278,224,427626,502,14951.58,851.84,33.58,28600.73,0.5212,1.2411,54,134614,27,27,0,36,85,42,1221,1445,56,148,107,44,19,5,0,0,0,0,4955.22,5441.94,18802.03,9798.7,281120,146506,55205,9982,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:13:47+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,28.3,27.3,admin,192.168.1.25,192.168.1.82,15844,443,6,15,30858,51675,37,39,82533,76,26403.06,1085.96,2.88,3125.89,0.5972,0.9487,2,20817,24,24,18,60,99,41,1032,1398,78,20,11,6,5,2,0,0,0,0,12605.56,15922.25,1957.16,1168.73,51675,30858,41328,27754,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:53:21+00:00,lnx-dev-box,Ubuntu 24.04,vcoda-collector-0.1.0-sim,27.4,70.3,admin,192.168.1.100,171.154.237.221,49364,80,6,8,196448,5120,224,80,201568,304,58010.91,663.05,5.24,3474.66,38.3687,2.8,144,191328,25,25,16,61,109,99,1499,1271,60,238,18,68,13,15,0,0,0,0,26546.86,17807.61,88.26,3386.4,5120,196448,7045,55611,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:11:04+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,48.7,72.3,admin,192.168.1.27,192.168.1.18,7836,443,17,14,93225,2701,165,37,95926,202,42969.26,474.88,4.7,2232.43,34.515,4.4595,128,90524,16,16,0,60,71,50,1351,1440,54,3,13,29,26,8,0,0,0,0,12940.13,20245.63,62.86,2169.57,2701,93225,18657,40862,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:50:15+00:00,lnx-web01,Rocky Linux 9,vcoda-collector-0.1.0-sim,59.1,69.9,j.perera,192.168.1.80,190.111.72.6,14028,53,6,6,174984,27280,184,22,202264,206,34848.92,981.86,5.91,5804.03,6.4144,8.3636,162,147704,25,25,18,37,69,79,523,1208,89,122,10,38,11,18,0,0,0,0,11848.0,11458.27,782.81,5021.22,27280,174984,41551,20355,1684,5,3302,0,0,0,benign,False,SIMULATED
2026-08-11T06:00:40+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,41.9,47.4,a.silva,192.168.1.73,122.3.24.116,25339,5900,6,6,71,426648,1,3678,426719,3679,1586.69,115.99,2318.67,268937.29,0.0002,0.0003,3677,426577,2,2,0,111,113,96,755,1219,82,2907,740,875,292,34,38,2,168,0,679.53,799.7,268892.54,44.75,426648,71,24732,32047,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T13:01:59+00:00,lnx-db-primary,Ubuntu 22.04,vcoda-collector-0.1.0-sim,17.4,54.2,j.perera,192.168.1.25,216.116.80.113,58548,80,6,16,65860,248551,178,199,314411,377,35708.42,833.98,10.56,8804.96,0.265,0.8945,21,182691,25,25,18,65,85,67,975,1088,67,292,5,18,55,41,0,0,0,0,17229.33,14703.87,6960.57,1844.38,248551,65860,53803,47887,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:25:18+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,9.3,57.7,admin,192.168.1.89,109.167.185.107,16126,8080,6,3,13420,27634,22,41,41054,63,29750.7,651.65,2.12,1379.93,0.4856,0.5366,19,14214,16,16,0,91,114,92,811,579,77,2,9,5,8,4,0,0,0,0,18928.3,16365.44,928.85,451.08,27634,13420,48755,24288,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:58:05+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,22.6,66.9,root,192.168.1.51,122.39.189.174,9365,443,6,4,49500,6420,99,15,55920,114,45164.04,490.53,2.52,1238.15,7.7103,6.6,84,43080,24,24,18,76,41,76,1477,640,40,105,16,6,15,5,0,0,0,0,24362.74,20091.18,142.15,1096.0,6420,49500,22434,20704,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:23:36+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,38.1,52.3,www-data,192.168.1.20,213.84.138.133,40433,80,6,7,16074,17138,38,209,33212,247,16404.81,134.46,15.06,2024.53,0.9379,0.1818,171,1064,25,25,18,60,116,57,913,1397,54,240,2,16,24,17,0,0,0,0,9369.69,7003.21,1044.69,979.83,17138,16074,59720,52997,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:55:52+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,20.5,10.5,a.silva,192.168.1.62,192.168.1.39,26306,80,6,10,346792,194398,268,142,541190,410,31080.09,1319.98,13.19,17412.76,1.7839,1.8873,126,152394,16,16,18,58,68,44,884,1080,77,120,6,58,44,4,0,0,0,0,14956.06,18265.8,6254.74,11158.01,194398,346792,33600,47070,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T22:50:51+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,23.7,41.2,svc_app,192.168.1.51,122.39.189.174,47106,80,6,5,50967,183960,63,168,234927,231,11564.45,1017.0,19.98,20314.59,0.2771,0.375,105,132993,24,24,16,113,68,41,1384,774,86,176,29,5,36,19,0,0,0,0,7114.78,4246.17,15907.38,4407.22,183960,50967,28400,41849,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:47:51+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,41.9,54.3,root,192.168.1.21,163.185.239.196,8994,12600,6,11,78,23805,1,345,23883,346,1876.08,69.03,184.43,12730.27,0.0033,0.0029,344,23727,2,2,16,85,102,40,1146,1361,83,215,7,64,42,21,116,1,24,0,1293.56,863.54,12688.7,41.58,23805,78,60070,11495,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T14:25:45+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,23.2,56.2,a.silva,192.168.1.48,192.168.1.118,7176,8080,6,19,132326,18492,218,46,150818,264,4970.05,571.28,53.12,30345.4,7.1559,4.7391,172,113834,16,16,16,127,112,62,1076,1209,67,108,21,9,1,11,0,0,0,0,1954.96,2143.24,3720.69,26624.71,18492,132326,39659,14895,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:02:31+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,18.6,74.0,j.perera,192.168.1.101,176.29.183.23,20644,80,6,8,89489,87384,109,88,176873,197,38984.46,897.83,5.05,4537.01,1.0241,1.2386,21,2105,24,24,0,65,45,53,919,1000,96,5,44,16,23,16,0,0,0,0,13390.65,12676.05,2241.51,2295.5,87384,89489,57619,43096,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:56:10+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,11.2,54.9,svc_app,192.168.1.90,192.168.1.113,52325,443,6,2,175352,57754,184,134,233106,318,19442.36,733.04,16.36,11989.59,3.0362,1.3731,50,117598,16,16,18,120,88,40,1364,1101,71,302,32,28,41,20,0,0,0,0,11243.78,8299.32,2970.52,9019.07,57754,175352,5670,31837,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:45:25+00:00,lnx-web02,Debian 12,vcoda-collector-0.1.0-sim,34.3,52.9,svc_app,192.168.1.101,192.168.1.98,16283,53,6,5,181818,107952,182,173,289770,355,45033.93,816.25,7.88,6434.48,1.6842,1.052,9,73866,25,25,18,89,90,85,664,1291,75,149,40,44,32,14,0,0,0,0,16555.13,18203.03,2397.13,4037.36,107952,181818,34320,59866,7084,1,205,0,0,0,benign,False,SIMULATED
2026-08-11T06:17:25+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,11.2,55.8,root,192.168.1.89,18.24.113.230,45979,53,6,5,12580,221680,10,272,234260,282,4257.36,830.71,66.24,55024.75,0.0567,0.0368,262,209100,16,16,16,124,68,86,1273,1350,83,260,50,68,33,29,0,0,0,0,2291.13,2924.08,52069.86,2954.88,221680,12580,58461,25553,7811,5,2286,0,0,0,benign,False,SIMULATED
2026-08-11T13:50:00+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,19.3,49.0,admin,192.168.1.39,122.45.118.218,19814,25,6,11,45100,113815,110,103,158915,213,23880.36,746.08,8.92,6654.63,0.3963,1.068,7,68715,16,16,18,86,102,86,1391,861,82,53,44,50,10,14,0,0,0,0,7423.35,15003.66,4766.05,1888.58,113815,45100,57227,13717,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:20:45+00:00,lnx-web01,Debian 12,vcoda-collector-0.1.0-sim,21.5,47.2,svc_app,192.168.1.78,192.168.1.116,65280,53,6,5,93590,93515,98,295,187105,393,3461.7,476.09,113.53,54050.0,1.0008,0.3322,197,75,16,16,18,119,56,71,1273,1296,49,330,84,72,34,19,0,0,0,0,2234.68,2066.01,27014.17,27035.83,93515,93590,26821,48965,5853,5,1870,0,0,0,benign,False,SIMULATED
2026-08-11T23:26:13+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,76.3,36.1,root,192.168.1.107,205.33.242.157,37997,53186,6,19,126,375160,3,3320,375286,3323,60.73,112.94,54720.04,6179857.59,0.0003,0.0009,3317,375034,2,2,16,68,82,41,1023,526,42,1839,423,818,280,406,161,1,185,1,20.66,30.9,6177782.74,2074.85,375160,126,18521,39711,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T15:01:18+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,28.9,43.7,svc_app,192.168.1.118,116.125.60.153,30434,443,6,13,16359,117530,41,161,133889,202,6341.12,662.82,31.86,21114.39,0.1392,0.2547,120,101171,25,25,0,50,70,45,956,732,45,195,49,48,5,9,0,0,0,0,2728.69,3195.95,18534.57,2579.83,117530,16359,32321,19841,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:00:59+00:00,lnx-web02,Ubuntu 22.04,vcoda-collector-0.1.0-sim,29.9,46.1,svc_app,192.168.1.68,213.84.138.133,21442,443,6,1,94576,353775,257,267,448351,524,24516.9,855.63,21.37,18287.43,0.2673,0.9625,10,259199,16,16,16,68,44,88,1382,1219,71,497,45,55,1,46,0,0,0,0,13879.92,9483.59,14429.84,3857.58,353775,94576,40505,20608,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:08:00+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,28.5,48.8,j.perera,192.168.1.53,5.196.85.169,19372,443,1,14,334620,90972,286,228,425592,514,47736.07,828.0,10.77,8915.52,3.6783,1.2544,58,243648,16,16,0,58,43,50,1478,828,63,247,91,73,45,53,0,0,0,0,29005.09,27231.53,1905.73,7009.79,90972,334620,3302,18021,0,0,0,0,8,0,benign,False,SIMULATED
2026-08-11T01:04:28+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,37.8,49.7,www-data,192.168.1.96,45.24.134.248,55951,80,6,19,12052,129600,23,240,141652,263,38556.79,538.6,6.82,3673.85,0.093,0.0958,217,117548,24,24,16,88,99,80,562,1031,86,212,38,58,25,12,0,0,0,0,22209.1,15112.53,3361.28,312.58,129600,12052,19957,43075,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:25:48+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,25.5,47.4,www-data,192.168.1.42,192.168.1.115,57590,8080,6,8,73500,286790,98,241,360290,339,18414.86,1062.8,18.41,19565.18,0.2563,0.4066,143,213290,24,24,0,61,76,80,1066,635,69,79,22,59,44,6,0,0,0,0,8633.03,10775.5,15573.83,3991.34,286790,73500,17076,50405,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:37:58+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,34.4,77.5,a.silva,192.168.1.71,207.133.227.26,20818,53,17,17,158340,11088,182,66,169428,248,59955.74,683.18,4.14,2825.88,14.2803,2.7576,116,147252,24,24,18,123,75,51,625,665,99,146,21,27,7,17,0,0,0,0,37125.62,40331.38,184.94,2640.95,11088,158340,4937,27951,22323,5,2379,0,0,0,benign,False,SIMULATED
2026-08-11T23:32:06+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,19.4,44.9,www-data,192.168.1.12,59.198.66.183,36204,80,6,16,92117,7370,251,110,99487,361,7106.06,275.59,50.8,14000.31,12.4989,2.2818,141,84747,27,27,16,68,98,62,856,727,44,13,36,89,15,28,0,0,0,0,2595.01,4004.52,1037.14,12963.17,7370,92117,21985,23615,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:37:16+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,37.0,48.6,admin,192.168.1.70,71.27.169.171,27045,52164,1,19,272,170952,4,1676,171224,1680,779.89,101.92,2154.16,219549.83,0.0016,0.0024,1672,170680,2,2,18,90,127,64,1111,1043,42,68,376,72,99,130,115,1,195,2,439.46,421.59,219201.06,348.77,170952,272,35971,53617,0,0,0,0,8,0,port_scan,True,SIMULATED
2026-08-11T15:49:22+00:00,lnx-dev-box,Debian 12,vcoda-collector-0.1.0-sim,40.0,55.8,root,192.168.1.111,29.116.179.52,11227,443,6,19,57558,178055,159,239,235613,398,6483.68,591.99,61.38,36339.39,0.3233,0.6653,80,120497,16,16,18,61,41,53,1268,696,78,149,75,59,38,38,0,0,0,0,2890.62,3568.54,27462.03,8877.37,178055,57558,54120,32122,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:43:36+00:00,lnx-dev-box,Debian 12,vcoda-collector-0.1.0-sim,23.6,48.7,j.perera,192.168.1.21,192.168.1.41,46250,80,17,17,371184,3220,296,46,374404,342,47248.0,1094.75,7.24,7924.23,115.2745,6.4348,250,367964,24,24,16,90,96,72,1111,548,58,153,33,77,51,29,0,0,0,0,15137.39,30881.15,68.15,7856.08,3220,371184,32611,54353,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:16:56+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,69.9,28.4,svc_app,192.168.1.93,117.73.244.235,59916,23,6,4,150,7992,3,74,8142,77,1840.8,105.74,41.83,4423.07,0.0188,0.0405,71,7842,2,2,18,39,69,61,1156,1034,76,37,14,3,8,0,17,2,31,2,1238.85,1224.9,4341.58,81.49,7992,150,9586,23481,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T00:47:19+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,35.3,50.5,svc_app,192.168.1.73,184.14.218.72,24788,123,6,4,202560,43475,240,47,246035,287,59036.9,857.26,4.86,4167.48,4.6592,5.1064,193,159085,24,24,16,104,95,46,1379,1427,68,98,37,56,21,1,0,0,0,0,36297.54,20696.25,736.4,3431.07,43475,202560,5706,12034,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:53:13+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,38.9,44.8,svc_app,192.168.1.40,207.133.227.26,40892,443,6,19,57500,354960,250,261,412460,511,27623.31,807.16,18.5,14931.59,0.162,0.9579,11,297460,16,16,18,110,102,72,849,666,98,197,54,17,23,39,0,0,0,0,10624.4,18072.7,12850.02,2081.58,354960,57500,28528,28895,0,0,0,0,0,0,benign,False,SIMULATED
